trans_id,equip_id,hduration,source_id,destination_id,dob,st_time,end_time,source_name,destination_name,usertype,gender,Age
8344,Harvester,25,ST-4,ST-3,1987,3/26/2018 16:09,3/27/2018 17:09,Station4,Station3,Short-Term,Male,33
8345,Seeder,109,ST-4,ST-3,1988,5/13/2018 11:56,5/18/2018 0:56,Station4,Station3,Short-Term,Male,32
8346,Seeder,31,ST-5,ST-5,1988,3/10/2018 5:21,3/11/2018 12:21,Station5,Station5,Short-Term,Male,32
8347,Tractor,85,ST-3,ST-4,1989,3/16/2018 15:36,3/20/2018 4:36,Station3,Station4,Short-Term,Male,31
8348,Rotavator,70,ST-2,ST-1,1987,3/2/2018 13:53,3/5/2018 11:53,Station2,Station1,Short-Term,Male,33
8349,Tractor,47,ST-5,ST-1,1990,3/21/2018 0:36,3/22/2018 23:36,Station5,Station1,Short-Term,Male,30
8350,Seeder,67,ST-2,ST-5,1988,4/18/2018 18:50,4/21/2018 13:50,Station2,Station5,Short-Term,Male,32
8351,Tractor,35,ST-3,ST-5,1990,4/16/2018 21:28,4/18/2018 8:28,Station3,Station5,Short-Term,Male,30
8352,Harvester,117,ST-2,ST-1,1986,3/25/2018 20:30,3/30/2018 17:30,Station2,Station1,Short-Term,Male,34
8353,Thresher,19,ST-1,ST-3,1987,4/4/2018 8:33,4/5/2018 3:33,Station1,Station3,Short-Term,Male,33
8354,Rotavator,30,ST-5,ST-1,1990,3/9/2018 12:52,3/10/2018 18:52,Station5,Station1,Short-Term,Male,30
8355,Seeder,49,ST-5,ST-3,1989,3/25/2018 11:50,3/27/2018 12:50,Station5,Station3,Short-Term,Male,31
8356,Seeder,17,ST-1,ST-1,1989,3/30/2018 20:36,3/31/2018 13:36,Station1,Station1,Short-Term,Male,31
8357,Tractor,98,ST-3,ST-2,1989,4/20/2018 15:09,4/24/2018 17:09,Station3,Station2,Short-Term,Male,31
8358,Tractor,67,ST-1,ST-5,1988,4/19/2018 4:29,4/21/2018 23:29,Station1,Station5,Short-Term,Male,32
8359,Harvester,59,ST-4,ST-4,1987,5/3/2018 2:40,5/5/2018 13:40,Station4,Station4,Short-Term,Male,33
8360,Seeder,101,ST-1,ST-1,1990,3/3/2018 1:18,3/7/2018 6:18,Station1,Station1,Short-Term,Male,30
8361,Tractor,80,ST-1,ST-5,1988,5/26/2018 7:16,5/29/2018 15:16,Station1,Station5,Short-Term,Male,32
8362,Tractor,70,ST-1,ST-2,1986,3/9/2018 13:54,3/12/2018 11:54,Station1,Station2,Short-Term,Male,34
8363,Thresher,18,ST-3,ST-2,1988,3/26/2018 13:37,3/27/2018 7:37,Station3,Station2,Short-Term,Male,32
8364,Tractor,28,ST-1,ST-2,1985,5/22/2018 5:31,5/23/2018 9:31,Station1,Station2,Short-Term,Male,35
8365,Thresher,106,ST-2,ST-2,1990,4/16/2018 9:05,4/20/2018 19:05,Station2,Station2,Short-Term,Male,30
8366,Harvester,74,ST-2,ST-2,1985,5/16/2018 13:15,5/19/2018 15:15,Station2,Station2,Short-Term,Male,35
8367,Thresher,44,ST-1,ST-2,1990,5/16/2018 15:09,5/18/2018 11:09,Station1,Station2,Short-Term,Male,30
8368,Rotavator,32,ST-1,ST-3,1990,3/17/2018 12:53,3/18/2018 20:53,Station1,Station3,Short-Term,Male,30
8369,Thresher,25,ST-1,ST-2,1985,4/24/2018 13:55,4/25/2018 14:55,Station1,Station2,Short-Term,Male,35
8370,Thresher,38,ST-2,ST-2,1985,4/15/2018 9:01,4/16/2018 23:01,Station2,Station2,Short-Term,Male,35
8371,Rotavator,60,ST-5,ST-5,1986,5/22/2018 12:07,5/25/2018 0:07,Station5,Station5,Short-Term,Male,34
8372,Rotavator,54,ST-2,ST-5,1986,5/25/2018 2:46,5/27/2018 8:46,Station2,Station5,Short-Term,Male,34
8373,Rotavator,18,ST-1,ST-3,1985,4/22/2018 1:43,4/22/2018 19:43,Station1,Station3,Short-Term,Male,35
8374,Rotavator,57,ST-3,ST-3,1985,3/24/2018 8:53,3/26/2018 17:53,Station3,Station3,Short-Term,Male,35
8375,Harvester,115,ST-2,ST-1,1986,5/9/2018 3:17,5/13/2018 22:17,Station2,Station1,Short-Term,Male,34
8376,Thresher,101,ST-2,ST-4,1987,5/12/2018 14:41,5/16/2018 19:41,Station2,Station4,Short-Term,Male,33
8377,Rotavator,97,ST-1,ST-1,1990,4/13/2018 3:51,4/17/2018 4:51,Station1,Station1,Short-Term,Male,30
8378,Harvester,58,ST-1,ST-3,1987,5/28/2018 1:37,5/30/2018 11:37,Station1,Station3,Short-Term,Male,33
8379,Rotavator,48,ST-1,ST-2,1988,5/5/2018 18:36,5/7/2018 18:36,Station1,Station2,Short-Term,Male,32
8380,Harvester,95,ST-4,ST-1,1990,5/8/2018 1:01,5/12/2018 0:01,Station4,Station1,Short-Term,Male,30
8381,Rotavator,121,ST-3,ST-2,1985,5/8/2018 0:07,5/13/2018 1:07,Station3,Station2,Short-Term,Male,35
8382,Seeder,38,ST-4,ST-2,1989,3/8/2018 15:24,3/10/2018 5:24,Station4,Station2,Short-Term,Male,31
8383,Thresher,80,ST-2,ST-4,1987,5/12/2018 4:18,5/15/2018 12:18,Station2,Station4,Short-Term,Male,33
8384,Harvester,48,ST-1,ST-1,1989,5/5/2018 13:19,5/7/2018 13:19,Station1,Station1,Short-Term,Male,31
8385,Tractor,62,ST-2,ST-5,1989,3/25/2018 16:38,3/28/2018 6:38,Station2,Station5,Short-Term,Male,31
8386,Tractor,8,ST-3,ST-2,1989,3/6/2018 22:23,3/7/2018 6:23,Station3,Station2,Short-Term,Male,31
8387,Tractor,67,ST-1,ST-2,1989,3/7/2018 9:18,3/10/2018 4:18,Station1,Station2,Short-Term,Male,31
8388,Tractor,103,ST-2,ST-4,1990,4/24/2018 2:22,4/28/2018 9:22,Station2,Station4,Short-Term,Male,30
8389,Harvester,75,ST-1,ST-1,1985,4/27/2018 22:06,5/1/2018 1:06,Station1,Station1,Short-Term,Male,35
8390,Harvester,78,ST-4,ST-3,1986,5/19/2018 13:25,5/22/2018 19:25,Station4,Station3,Short-Term,Male,34
8391,Harvester,80,ST-3,ST-2,1985,3/18/2018 2:31,3/21/2018 10:31,Station3,Station2,Short-Term,Male,35
8392,Rotavator,7,ST-4,ST-3,1990,5/2/2018 6:12,5/2/2018 13:12,Station4,Station3,Short-Term,Male,30
8393,Tractor,88,ST-5,ST-1,1986,3/11/2018 19:50,3/15/2018 11:50,Station5,Station1,Short-Term,Male,34
8394,Harvester,22,ST-2,ST-3,1990,4/8/2018 17:04,4/9/2018 15:04,Station2,Station3,Short-Term,Male,30
8395,Harvester,7,ST-5,ST-5,1988,4/23/2018 12:05,4/23/2018 19:05,Station5,Station5,Short-Term,Male,32
8396,Seeder,119,ST-3,ST-2,1989,4/18/2018 20:02,4/23/2018 19:02,Station3,Station2,Short-Term,Male,31
8397,Tractor,83,ST-4,ST-4,1985,4/24/2018 16:24,4/28/2018 3:24,Station4,Station4,Short-Term,Male,35
8398,Tractor,90,ST-1,ST-4,1990,5/29/2018 11:45,6/2/2018 5:45,Station1,Station4,Short-Term,Male,30
8399,Harvester,118,ST-3,ST-2,1990,4/8/2018 0:11,4/12/2018 22:11,Station3,Station2,Short-Term,Male,30
8400,Rotavator,113,ST-1,ST-2,1990,4/23/2018 3:20,4/27/2018 20:20,Station1,Station2,Short-Term,Male,30
8401,Rotavator,91,ST-3,ST-1,1989,5/25/2018 15:36,5/29/2018 10:36,Station3,Station1,Short-Term,Male,31
8402,Harvester,23,ST-2,ST-1,1989,4/3/2018 19:50,4/4/2018 18:50,Station2,Station1,Short-Term,Male,31
8403,Seeder,38,ST-5,ST-1,1986,3/18/2018 17:42,3/20/2018 7:42,Station5,Station1,Short-Term,Male,34
8404,Harvester,10,ST-1,ST-5,1985,5/2/2018 22:45,5/3/2018 8:45,Station1,Station5,Short-Term,Male,35
8405,Tractor,103,ST-4,ST-3,1985,4/27/2018 14:55,5/1/2018 21:55,Station4,Station3,Short-Term,Male,35
8406,Thresher,34,ST-5,ST-3,1990,5/17/2018 5:31,5/18/2018 15:31,Station5,Station3,Short-Term,Male,30
8407,Thresher,109,ST-2,ST-2,1989,3/8/2018 20:37,3/13/2018 9:37,Station2,Station2,Short-Term,Male,31
8408,Seeder,52,ST-5,ST-2,1989,4/28/2018 6:27,4/30/2018 10:27,Station5,Station2,Short-Term,Male,31
8409,Seeder,55,ST-5,ST-3,1989,4/20/2018 5:51,4/22/2018 12:51,Station5,Station3,Short-Term,Male,31
8410,Harvester,69,ST-3,ST-2,1988,4/15/2018 13:24,4/18/2018 10:24,Station3,Station2,Short-Term,Male,32
8411,Thresher,16,ST-1,ST-2,1985,3/5/2018 20:28,3/6/2018 12:28,Station1,Station2,Short-Term,Male,35
8412,Rotavator,117,ST-1,ST-1,1986,4/20/2018 23:36,4/25/2018 20:36,Station1,Station1,Short-Term,Male,34
8413,Seeder,52,ST-4,ST-1,1988,4/20/2018 2:20,4/22/2018 6:20,Station4,Station1,Short-Term,Male,32
8414,Tractor,60,ST-4,ST-1,1986,3/27/2018 16:44,3/30/2018 4:44,Station4,Station1,Short-Term,Male,34
8415,Rotavator,82,ST-3,ST-3,1985,3/10/2018 14:53,3/14/2018 0:53,Station3,Station3,Short-Term,Male,35
8416,Harvester,85,ST-1,ST-1,1985,3/21/2018 6:32,3/24/2018 19:32,Station1,Station1,Short-Term,Male,35
8417,Tractor,76,ST-1,ST-3,1988,3/8/2018 19:07,3/11/2018 23:07,Station1,Station3,Short-Term,Male,32
8418,Tractor,40,ST-1,ST-5,1985,3/8/2018 10:35,3/10/2018 2:35,Station1,Station5,Short-Term,Male,35
8419,Rotavator,55,ST-1,ST-3,1987,3/25/2018 9:02,3/27/2018 16:02,Station1,Station3,Short-Term,Male,33
8420,Tractor,25,ST-3,ST-3,1988,5/5/2018 4:45,5/6/2018 5:45,Station3,Station3,Short-Term,Male,32
8421,Seeder,76,ST-3,ST-4,1987,5/20/2018 6:54,5/23/2018 10:54,Station3,Station4,Short-Term,Male,33
8422,Harvester,80,ST-4,ST-4,1985,3/14/2018 11:08,3/17/2018 19:08,Station4,Station4,Short-Term,Male,35
8423,Seeder,51,ST-3,ST-2,1990,3/23/2018 19:15,3/25/2018 22:15,Station3,Station2,Short-Term,Male,30
8424,Rotavator,40,ST-5,ST-4,1990,5/16/2018 12:34,5/18/2018 4:34,Station5,Station4,Short-Term,Male,30
8425,Seeder,58,ST-1,ST-2,1989,3/2/2018 17:29,3/5/2018 3:29,Station1,Station2,Short-Term,Male,31
8426,Thresher,71,ST-2,ST-3,1987,3/5/2018 17:00,3/8/2018 16:00,Station2,Station3,Short-Term,Male,33
8427,Seeder,109,ST-1,ST-1,1989,4/3/2018 13:10,4/8/2018 2:10,Station1,Station1,Short-Term,Male,31
8428,Tractor,65,ST-4,ST-2,1990,5/6/2018 11:53,5/9/2018 4:53,Station4,Station2,Short-Term,Male,30
8429,Tractor,96,ST-1,ST-2,1985,4/11/2018 2:56,4/15/2018 2:56,Station1,Station2,Short-Term,Male,35
8430,Thresher,29,ST-3,ST-5,1990,3/18/2018 18:32,3/19/2018 23:32,Station3,Station5,Short-Term,Male,30
8431,Thresher,28,ST-1,ST-1,1985,4/28/2018 19:36,4/29/2018 23:36,Station1,Station1,Short-Term,Male,35
8432,Tractor,65,ST-1,ST-5,1987,3/7/2018 8:57,3/10/2018 1:57,Station1,Station5,Short-Term,Male,33
8433,Thresher,43,ST-3,ST-5,1987,3/25/2018 10:09,3/27/2018 5:09,Station3,Station5,Short-Term,Male,33
8434,Rotavator,86,ST-3,ST-4,1986,5/30/2018 13:14,6/3/2018 3:14,Station3,Station4,Short-Term,Male,34
8435,Harvester,54,ST-5,ST-3,1989,4/21/2018 17:06,4/23/2018 23:06,Station5,Station3,Short-Term,Male,31
8436,Seeder,29,ST-4,ST-2,1990,5/29/2018 5:13,5/30/2018 10:13,Station4,Station2,Short-Term,Male,30
8437,Harvester,46,ST-4,ST-1,1986,3/22/2018 10:14,3/24/2018 8:14,Station4,Station1,Short-Term,Male,34
8438,Tractor,102,ST-5,ST-2,1985,5/4/2018 8:08,5/8/2018 14:08,Station5,Station2,Short-Term,Male,35
8439,Harvester,63,ST-3,ST-1,1986,5/9/2018 2:34,5/11/2018 17:34,Station3,Station1,Short-Term,Male,34
8440,Harvester,85,ST-5,ST-5,1986,3/4/2018 11:06,3/8/2018 0:06,Station5,Station5,Short-Term,Male,34
8441,Rotavator,93,ST-5,ST-3,1990,5/7/2018 2:30,5/10/2018 23:30,Station5,Station3,Short-Term,Male,30
8442,Thresher,91,ST-2,ST-4,1987,5/2/2018 23:07,5/6/2018 18:07,Station2,Station4,Short-Term,Male,33
8443,Tractor,29,ST-5,ST-1,1990,3/22/2018 9:01,3/23/2018 14:01,Station5,Station1,Short-Term,Male,30
8444,Tractor,70,ST-2,ST-3,1988,3/31/2018 22:15,4/3/2018 20:15,Station2,Station3,Short-Term,Male,32
8445,Rotavator,81,ST-2,ST-4,1987,4/2/2018 21:51,4/6/2018 6:51,Station2,Station4,Short-Term,Male,33
8446,Tractor,121,ST-4,ST-2,1990,4/5/2018 1:03,4/10/2018 2:03,Station4,Station2,Short-Term,Male,30
8447,Harvester,94,ST-5,ST-2,1985,5/29/2018 2:33,6/2/2018 0:33,Station5,Station2,Short-Term,Male,35
8448,Harvester,95,ST-2,ST-2,1985,4/6/2018 12:58,4/10/2018 11:58,Station2,Station2,Short-Term,Male,35
8449,Seeder,94,ST-5,ST-2,1985,3/17/2018 3:51,3/21/2018 1:51,Station5,Station2,Short-Term,Male,35
8450,Tractor,18,ST-2,ST-2,1986,3/23/2018 2:35,3/23/2018 20:35,Station2,Station2,Short-Term,Male,34
8451,Tractor,55,ST-4,ST-4,1987,4/13/2018 21:36,4/16/2018 4:36,Station4,Station4,Short-Term,Male,33
8452,Tractor,20,ST-2,ST-4,1985,4/26/2018 16:29,4/27/2018 12:29,Station2,Station4,Short-Term,Male,35
8453,Rotavator,40,ST-4,ST-1,1987,3/24/2018 12:03,3/26/2018 4:03,Station4,Station1,Short-Term,Male,33
8454,Seeder,119,ST-2,ST-5,1989,3/22/2018 18:48,3/27/2018 17:48,Station2,Station5,Short-Term,Male,31
8455,Seeder,25,ST-4,ST-3,1989,4/15/2018 4:13,4/16/2018 5:13,Station4,Station3,Short-Term,Male,31
8456,Rotavator,41,ST-1,ST-4,1985,3/1/2018 17:19,3/3/2018 10:19,Station1,Station4,Short-Term,Male,35
8457,Thresher,112,ST-3,ST-3,1986,3/14/2018 10:22,3/19/2018 2:22,Station3,Station3,Short-Term,Male,34
8458,Rotavator,15,ST-4,ST-3,1987,4/25/2018 8:32,4/25/2018 23:32,Station4,Station3,Short-Term,Male,33
8459,Seeder,102,ST-3,ST-2,1989,4/20/2018 18:57,4/25/2018 0:57,Station3,Station2,Short-Term,Male,31
8460,Thresher,109,ST-3,ST-2,1989,5/14/2018 23:58,5/19/2018 12:58,Station3,Station2,Short-Term,Male,31
8461,Harvester,85,ST-1,ST-3,1990,5/20/2018 16:48,5/24/2018 5:48,Station1,Station3,Short-Term,Male,30
8462,Thresher,58,ST-5,ST-2,1988,5/12/2018 11:32,5/14/2018 21:32,Station5,Station2,Short-Term,Male,32
8463,Thresher,100,ST-4,ST-2,1990,5/27/2018 4:55,5/31/2018 8:55,Station4,Station2,Short-Term,Male,30
8464,Seeder,117,ST-4,ST-4,1985,3/25/2018 19:58,3/30/2018 16:58,Station4,Station4,Short-Term,Male,35
8465,Harvester,88,ST-2,ST-3,1989,4/17/2018 20:23,4/21/2018 12:23,Station2,Station3,Short-Term,Male,31
8466,Rotavator,77,ST-3,ST-5,1987,4/21/2018 4:47,4/24/2018 9:47,Station3,Station5,Short-Term,Male,33
8467,Harvester,121,ST-3,ST-4,1989,5/27/2018 10:11,6/1/2018 11:11,Station3,Station4,Short-Term,Male,31
8468,Seeder,78,ST-5,ST-4,1988,4/12/2018 10:24,4/15/2018 16:24,Station5,Station4,Short-Term,Male,32
8469,Harvester,102,ST-3,ST-4,1989,5/21/2018 16:04,5/25/2018 22:04,Station3,Station4,Short-Term,Male,31
8470,Tractor,50,ST-2,ST-3,1986,4/25/2018 8:14,4/27/2018 10:14,Station2,Station3,Short-Term,Male,34
8471,Tractor,66,ST-1,ST-3,1987,3/25/2018 18:00,3/28/2018 12:00,Station1,Station3,Short-Term,Male,33
8472,Seeder,117,ST-5,ST-1,1988,4/15/2018 9:33,4/20/2018 6:33,Station5,Station1,Short-Term,Male,32
8473,Rotavator,69,ST-4,ST-4,1985,4/21/2018 11:06,4/24/2018 8:06,Station4,Station4,Short-Term,Male,35
8474,Harvester,23,ST-3,ST-5,1990,5/4/2018 20:55,5/5/2018 19:55,Station3,Station5,Short-Term,Male,30
8475,Seeder,60,ST-3,ST-1,1985,3/8/2018 15:24,3/11/2018 3:24,Station3,Station1,Short-Term,Male,35
8476,Seeder,13,ST-3,ST-2,1988,3/12/2018 12:36,3/13/2018 1:36,Station3,Station2,Short-Term,Male,32
8477,Seeder,48,ST-5,ST-2,1987,3/23/2018 21:51,3/25/2018 21:51,Station5,Station2,Short-Term,Male,33
8478,Tractor,22,ST-2,ST-2,1990,3/31/2018 2:25,4/1/2018 0:25,Station2,Station2,Short-Term,Male,30
8479,Harvester,103,ST-2,ST-5,1988,5/6/2018 4:33,5/10/2018 11:33,Station2,Station5,Short-Term,Male,32
8480,Seeder,115,ST-3,ST-4,1986,4/10/2018 19:30,4/15/2018 14:30,Station3,Station4,Short-Term,Male,34
8481,Seeder,59,ST-5,ST-1,1987,4/20/2018 5:28,4/22/2018 16:28,Station5,Station1,Short-Term,Male,33
8482,Tractor,26,ST-2,ST-3,1988,3/22/2018 0:30,3/23/2018 2:30,Station2,Station3,Short-Term,Male,32
8483,Tractor,19,ST-4,ST-5,1987,4/10/2018 16:25,4/11/2018 11:25,Station4,Station5,Short-Term,Male,33
8484,Seeder,58,ST-1,ST-2,1989,4/22/2018 23:37,4/25/2018 9:37,Station1,Station2,Short-Term,Male,31
8485,Seeder,97,ST-2,ST-5,1989,4/9/2018 8:36,4/13/2018 9:36,Station2,Station5,Short-Term,Male,31
8486,Thresher,80,ST-1,ST-4,1986,4/14/2018 18:11,4/18/2018 2:11,Station1,Station4,Short-Term,Male,34
8487,Tractor,116,ST-4,ST-4,1989,5/21/2018 17:47,5/26/2018 13:47,Station4,Station4,Short-Term,Male,31
8488,Rotavator,111,ST-3,ST-4,1989,3/7/2018 11:11,3/12/2018 2:11,Station3,Station4,Short-Term,Male,31
8489,Rotavator,68,ST-1,ST-1,1986,5/11/2018 20:20,5/14/2018 16:20,Station1,Station1,Short-Term,Male,34
8490,Tractor,89,ST-3,ST-2,1989,5/7/2018 15:31,5/11/2018 8:31,Station3,Station2,Short-Term,Male,31
8491,Tractor,10,ST-2,ST-3,1989,3/14/2018 4:03,3/14/2018 14:03,Station2,Station3,Short-Term,Male,31
8492,Tractor,97,ST-3,ST-5,1990,4/16/2018 4:51,4/20/2018 5:51,Station3,Station5,Short-Term,Male,30
8493,Tractor,44,ST-3,ST-3,1986,3/26/2018 5:11,3/28/2018 1:11,Station3,Station3,Short-Term,Male,34
8494,Tractor,66,ST-3,ST-5,1990,5/20/2018 20:00,5/23/2018 14:00,Station3,Station5,Short-Term,Male,30
8495,Seeder,83,ST-2,ST-3,1987,3/3/2018 20:52,3/7/2018 7:52,Station2,Station3,Short-Term,Male,33
8496,Harvester,40,ST-1,ST-3,1987,3/11/2018 3:22,3/12/2018 19:22,Station1,Station3,Short-Term,Male,33
8497,Tractor,113,ST-3,ST-5,1988,4/3/2018 5:01,4/7/2018 22:01,Station3,Station5,Short-Term,Male,32
8498,Seeder,68,ST-2,ST-2,1985,5/21/2018 7:51,5/24/2018 3:51,Station2,Station2,Short-Term,Male,35
8499,Harvester,24,ST-5,ST-1,1990,3/15/2018 3:28,3/16/2018 3:28,Station5,Station1,Casual,Male,30
8500,Harvester,53,ST-5,ST-5,1985,4/20/2018 8:41,4/22/2018 13:41,Station5,Station5,Casual,Male,35
8501,Seeder,108,ST-2,ST-4,1985,5/26/2018 1:50,5/30/2018 13:50,Station2,Station4,Casual,Male,35
8502,Thresher,49,ST-2,ST-5,1989,3/3/2018 9:31,3/5/2018 10:31,Station2,Station5,Casual,Male,31
8503,Harvester,116,ST-1,ST-3,1985,5/1/2018 10:29,5/6/2018 6:29,Station1,Station3,Casual,Male,35
8504,Rotavator,53,ST-2,ST-4,1989,4/1/2018 16:12,4/3/2018 21:12,Station2,Station4,Casual,Male,31
8505,Harvester,41,ST-3,ST-2,1988,4/21/2018 20:03,4/23/2018 13:03,Station3,Station2,Casual,Male,32
8506,Tractor,70,ST-2,ST-4,1989,3/4/2018 13:24,3/7/2018 11:24,Station2,Station4,Casual,Male,31
8507,Rotavator,109,ST-4,ST-2,1987,3/8/2018 16:00,3/13/2018 5:00,Station4,Station2,Casual,Male,33
8508,Rotavator,46,ST-3,ST-4,1985,5/11/2018 15:27,5/13/2018 13:27,Station3,Station4,Casual,Male,35
8509,Thresher,85,ST-2,ST-2,1986,5/10/2018 13:36,5/14/2018 2:36,Station2,Station2,Casual,Male,34
8510,Tractor,110,ST-3,ST-2,1989,3/13/2018 2:19,3/17/2018 16:19,Station3,Station2,Casual,Male,31
8511,Rotavator,13,ST-2,ST-4,1989,4/14/2018 2:01,4/14/2018 15:01,Station2,Station4,Casual,Male,31
8512,Harvester,118,ST-5,ST-4,1987,5/15/2018 9:10,5/20/2018 7:10,Station5,Station4,Casual,Male,33
8513,Thresher,84,ST-3,ST-4,1988,4/7/2018 4:23,4/10/2018 16:23,Station3,Station4,Casual,Male,32
8514,Harvester,45,ST-2,ST-3,1990,3/22/2018 15:49,3/24/2018 12:49,Station2,Station3,Casual,Male,30
8515,Harvester,93,ST-1,ST-4,1990,3/21/2018 23:20,3/25/2018 20:20,Station1,Station4,Casual,Male,30
8516,Harvester,31,ST-2,ST-5,1989,5/18/2018 17:29,5/20/2018 0:29,Station2,Station5,Casual,Male,31
8517,Tractor,31,ST-2,ST-5,1990,3/3/2018 6:58,3/4/2018 13:58,Station2,Station5,Casual,Male,30
8518,Harvester,97,ST-1,ST-5,1989,5/28/2018 7:24,6/1/2018 8:24,Station1,Station5,Casual,Male,31
8519,Tractor,104,ST-2,ST-4,1989,4/22/2018 9:22,4/26/2018 17:22,Station2,Station4,Casual,Male,31
8520,Tractor,45,ST-3,ST-2,1987,5/17/2018 19:48,5/19/2018 16:48,Station3,Station2,Casual,Male,33
8521,Harvester,64,ST-3,ST-3,1986,5/28/2018 9:50,5/31/2018 1:50,Station3,Station3,Casual,Male,34
8522,Tractor,9,ST-4,ST-5,1990,5/30/2018 23:48,5/31/2018 8:48,Station4,Station5,Casual,Male,30
8523,Tractor,12,ST-2,ST-3,1990,5/6/2018 22:37,5/7/2018 10:37,Station2,Station3,Casual,Male,30
8524,Thresher,116,ST-4,ST-5,1989,3/2/2018 14:14,3/7/2018 10:14,Station4,Station5,Casual,Male,31
8525,Seeder,80,ST-3,ST-5,1986,4/10/2018 3:39,4/13/2018 11:39,Station3,Station5,Casual,Male,34
8526,Rotavator,64,ST-3,ST-4,1986,4/28/2018 3:52,4/30/2018 19:52,Station3,Station4,Casual,Male,34
8527,Harvester,35,ST-4,ST-4,1989,4/12/2018 19:44,4/14/2018 6:44,Station4,Station4,Casual,Male,31
8528,Seeder,116,ST-3,ST-3,1985,4/6/2018 10:27,4/11/2018 6:27,Station3,Station3,Casual,Male,35
8529,Harvester,109,ST-3,ST-5,1985,3/23/2018 13:58,3/28/2018 2:58,Station3,Station5,Casual,Male,35
8530,Harvester,76,ST-5,ST-1,1985,3/8/2018 18:55,3/11/2018 22:55,Station5,Station1,Casual,Male,35
8531,Seeder,27,ST-5,ST-5,1989,5/11/2018 1:59,5/12/2018 4:59,Station5,Station5,Casual,Male,31
8532,Tractor,18,ST-1,ST-5,1987,5/2/2018 5:38,5/2/2018 23:38,Station1,Station5,Casual,Male,33
8533,Harvester,78,ST-2,ST-4,1986,4/28/2018 8:19,5/1/2018 14:19,Station2,Station4,Casual,Male,34
8534,Rotavator,47,ST-4,ST-3,1988,3/5/2018 11:57,3/7/2018 10:57,Station4,Station3,Casual,Male,32
8535,Rotavator,20,ST-4,ST-2,1990,5/17/2018 15:40,5/18/2018 11:40,Station4,Station2,Casual,Male,30
8536,Harvester,26,ST-3,ST-4,1988,5/17/2018 22:59,5/19/2018 0:59,Station3,Station4,Casual,Male,32
8537,Seeder,30,ST-4,ST-4,1988,4/22/2018 21:43,4/24/2018 3:43,Station4,Station4,Casual,Male,32
8538,Thresher,48,ST-2,ST-2,1990,3/20/2018 7:10,3/22/2018 7:10,Station2,Station2,Casual,Male,30
8539,Thresher,108,ST-1,ST-2,1987,5/25/2018 9:46,5/29/2018 21:46,Station1,Station2,Casual,Male,33
8540,Rotavator,73,ST-4,ST-4,1987,4/21/2018 3:15,4/24/2018 4:15,Station4,Station4,Casual,Male,33
8541,Tractor,45,ST-4,ST-4,1987,5/12/2018 15:07,5/14/2018 12:07,Station4,Station4,Casual,Male,33
8542,Harvester,119,ST-2,ST-2,1987,3/22/2018 19:29,3/27/2018 18:29,Station2,Station2,Casual,Male,33
8543,Seeder,56,ST-5,ST-3,1990,5/14/2018 5:16,5/16/2018 13:16,Station5,Station3,Casual,Male,30
8544,Rotavator,120,ST-4,ST-2,1988,3/27/2018 7:41,4/1/2018 7:41,Station4,Station2,Casual,Male,32
8545,Tractor,101,ST-2,ST-4,1985,4/28/2018 11:56,5/2/2018 16:56,Station2,Station4,Casual,Male,35
8546,Seeder,79,ST-2,ST-4,1985,3/10/2018 2:31,3/13/2018 9:31,Station2,Station4,Casual,Male,35
8547,Seeder,13,ST-4,ST-3,1986,5/2/2018 4:35,5/2/2018 17:35,Station4,Station3,Casual,Male,34
8548,Thresher,30,ST-2,ST-4,1986,3/15/2018 9:26,3/16/2018 15:26,Station2,Station4,Casual,Male,34
8549,Thresher,10,ST-2,ST-3,1990,4/2/2018 10:28,4/2/2018 20:28,Station2,Station3,Casual,Male,30
8550,Thresher,18,ST-5,ST-3,1987,5/18/2018 0:24,5/18/2018 18:24,Station5,Station3,Casual,Male,33
8551,Seeder,23,ST-5,ST-3,1990,4/20/2018 0:43,4/20/2018 23:43,Station5,Station3,Casual,Male,30
8552,Tractor,64,ST-2,ST-3,1986,5/4/2018 4:47,5/6/2018 20:47,Station2,Station3,Casual,Male,34
8553,Seeder,75,ST-4,ST-2,1986,5/4/2018 23:28,5/8/2018 2:28,Station4,Station2,Casual,Male,34
8554,Thresher,97,ST-4,ST-5,1990,3/14/2018 13:53,3/18/2018 14:53,Station4,Station5,Casual,Male,30
8555,Rotavator,109,ST-4,ST-2,1987,3/22/2018 22:00,3/27/2018 11:00,Station4,Station2,Casual,Male,33
8556,Tractor,118,ST-5,ST-4,1988,4/4/2018 6:03,4/9/2018 4:03,Station5,Station4,Casual,Male,32
8557,Harvester,94,ST-2,ST-1,1987,3/21/2018 4:26,3/25/2018 2:26,Station2,Station1,Casual,Male,33
8558,Thresher,53,ST-2,ST-4,1988,5/21/2018 18:12,5/23/2018 23:12,Station2,Station4,Casual,Male,32
8559,Rotavator,102,ST-4,ST-1,1985,4/14/2018 2:07,4/18/2018 8:07,Station4,Station1,Casual,Male,35
8560,Seeder,98,ST-1,ST-2,1986,4/1/2018 9:47,4/5/2018 11:47,Station1,Station2,Casual,Male,34
8561,Seeder,50,ST-1,ST-5,1988,5/12/2018 10:33,5/14/2018 12:33,Station1,Station5,Casual,Male,32
8562,Harvester,113,ST-4,ST-5,1986,3/12/2018 7:00,3/17/2018 0:00,Station4,Station5,Casual,Male,34
